label, feature 1, feature 2, feature 3, feature 4, feature 5, feature 6, feature 7, feature 8, feature 9, feature 10, feature 11, feature 12, feature 13, feature 14, feature 15, feature 16, feature 17, feature 18, feature 19, feature 20, feature 21, feature 22, feature 23, feature 24, feature 25, feature 26, feature 27, feature 28, feature 29, feature 30, feature 31, feature 32, feature 33, feature 34, feature 35, feature 36, feature 37, feature 38, feature 39
1, 5, 491, 4, 228, 52, 98, 275, 98, 52, 57, 64, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 25, 20
1, 5, 491, 4, 228, 52, 98, 275, 98, 52, 57, 64, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 25, 20
1, 5, 491, 4, 228, 52, 98, 275, 98, 52, 57, 64, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 25, 20
1, 5, 491, 4, 228, 52, 98, 275, 98, 52, 57, 64, 6, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 25, 20
1, 5, 491, 4, 228, 52, 98, 275, 98, 52, 57, 64, 6, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 25, 20
1, 5, 491, 4, 228, 52, 98, 275, 98, 52, 57, 64, 6, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 25, 20
1, 5, 491, 4, 228, 52, 98, 275, 98, 52, 57, 64, 6, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 25, 20
1, 5, 491, 4, 228, 52, 98, 275, 98, 52, 57, 64, 6, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 25, 20
1, 5, 491, 4, 228, 52, 98, 275, 98, 52, 57, 64, 6, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 25, 20
1, 5, 491, 4, 228, 52, 98, 275, 98, 52, 57, 64, 6, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 25, 20
1, 5, 491, 4, 228, 52, 98, 275, 98, 52, 57, 64, 6, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 25, 20
1, 5, 491, 4, 228, 52, 98, 275, 98, 52, 57, 64, 6, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 25, 20
1, 5, 491, 4, 228, 52, 98, 275, 98, 52, 57, 64, 6, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 25, 20
1, 5, 491, 4, 228, 52, 98, 275, 98, 52, 57, 64, 6, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 25, 20
1, 4, 439, 4, 373, 52, 109, 275, 110, 52, 93, 209, 77, 6, 2, 6, 3, 0, 2, 6, 3, 6, 6, 3, 6, 3, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 20, 20
1, 5, 491, 4, 228, 52, 98, 275, 98, 52, 57, 64, 6, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 25, 20
1, 4, 439, 4, 373, 52, 109, 275, 110, 52, 93, 209, 77, 3, 1, 3, 1, 0, 1, 3, 1, 3, 3, 1, 3, 1, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 20, 20
1, 4, 439, 5, 1873, 52, 109, 275, 110, 52, 374, 1500, 632, 6, 2, 6, 3, 0, 1, 6, 3, 6, 6, 3, 6, 2, 0, 0, 0, 0, 0, 1, 0, 7, 0, 0, 0, 0, 20, 25
1, 5, 491, 4, 228, 52, 98, 275, 98, 52, 57, 64, 6, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 25, 20
1, 4, 439, 6, 2012, 52, 109, 275, 110, 52, 335, 1500, 573, 6, 2, 6, 3, 0, 1, 6, 2, 6, 6, 4, 6, 2, 0, 0, 0, 0, 0, 1, 0, 6, 0, 0, 0, 0, 20, 30
1, 5, 491, 4, 228, 52, 98, 275, 98, 52, 57, 64, 6, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 25, 20
1, 5, 491, 4, 228, 52, 98, 275, 98, 52, 57, 64, 6, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 25, 20
1, 4, 439, 4, 373, 52, 109, 275, 110, 52, 93, 209, 77, 3, 1, 3, 1, 0, 1, 3, 1, 3, 3, 1, 3, 1, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 20, 20
1, 4, 439, 5, 1873, 52, 109, 275, 110, 52, 374, 1500, 632, 3, 1, 3, 1, 0, 0, 3, 1, 3, 3, 1, 3, 1, 0, 0, 0, 0, 0, 1, 0, 7, 0, 0, 0, 0, 20, 25
1, 4, 439, 5, 1873, 52, 109, 275, 110, 52, 374, 1500, 632, 3, 1, 3, 1, 0, 0, 3, 1, 3, 3, 1, 3, 1, 0, 0, 0, 0, 0, 1, 0, 7, 0, 0, 0, 0, 20, 25
1, 4, 439, 6, 2012, 52, 109, 275, 110, 52, 335, 1500, 573, 3, 1, 3, 1, 0, 0, 3, 1, 3, 3, 2, 3, 1, 0, 0, 0, 0, 0, 1, 0, 6, 0, 0, 0, 0, 20, 30
1, 5, 491, 4, 228, 52, 98, 275, 98, 52, 57, 64, 6, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 25, 20
1, 4, 439, 4, 373, 52, 109, 275, 110, 52, 93, 209, 77, 5, 1, 5, 2, 0, 1, 5, 2, 5, 5, 2, 5, 2, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 20, 20
1, 4, 439, 5, 1873, 52, 109, 275, 110, 52, 374, 1500, 632, 5, 1, 5, 2, 0, 1, 5, 2, 5, 5, 3, 5, 2, 0, 0, 0, 0, 0, 1, 0, 7, 0, 0, 0, 0, 20, 25
1, 4, 439, 6, 2012, 52, 109, 275, 110, 52, 335, 1500, 573, 5, 1, 5, 2, 0, 1, 5, 2, 5, 5, 3, 5, 2, 0, 0, 0, 0, 0, 1, 0, 6, 0, 0, 0, 0, 20, 30
1, 5, 491, 4, 228, 52, 98, 275, 98, 52, 57, 64, 6, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 25, 20
1, 5, 491, 4, 228, 52, 98, 275, 98, 52, 57, 64, 6, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 25, 20
1, 4, 439, 4, 373, 52, 109, 275, 110, 52, 93, 209, 77, 5, 1, 5, 2, 0, 1, 5, 2, 5, 5, 2, 5, 2, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 20, 20
1, 4, 439, 5, 1873, 52, 109, 275, 110, 52, 374, 1500, 632, 5, 1, 5, 2, 0, 1, 5, 2, 5, 5, 3, 5, 2, 0, 0, 0, 0, 0, 1, 0, 7, 0, 0, 0, 0, 20, 25
1, 4, 439, 6, 2012, 52, 109, 275, 110, 52, 335, 1500, 573, 5, 1, 5, 2, 0, 1, 5, 2, 5, 5, 3, 5, 2, 0, 0, 0, 0, 0, 1, 0, 6, 0, 0, 0, 0, 20, 30
1, 4, 439, 4, 373, 52, 109, 275, 110, 52, 93, 209, 77, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 20, 20
1, 4, 439, 5, 1873, 52, 109, 275, 110, 52, 374, 1500, 632, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 7, 0, 0, 0, 0, 20, 25
1, 5, 479, 6, 2012, 40, 95, 275, 100, 52, 335, 1500, 573, 0, 1, 6, 3, 0, 1, 6, 2, 6, 6, 4, 6, 2, 0, 0, 0, 0, 0, 1, 0, 5, 0, 0, 0, 0, 25, 30
1, 5, 479, 5, 1873, 40, 95, 275, 100, 52, 374, 1500, 632, 0, 0, 3, 1, 0, 0, 3, 1, 3, 3, 2, 3, 1, 0, 0, 0, 0, 0, 1, 0, 5, 0, 0, 0, 0, 25, 25
1, 4, 439, 6, 2012, 52, 109, 275, 110, 52, 335, 1500, 573, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 6, 0, 0, 0, 0, 20, 30
1, 4, 439, 7, 2151, 52, 109, 275, 110, 52, 307, 1500, 529, 3, 1, 3, 1, 0, 0, 3, 1, 3, 3, 2, 3, 1, 0, 0, 0, 0, 0, 1, 0, 5, 0, 0, 0, 0, 20, 35
1, 5, 479, 7, 2151, 40, 95, 275, 100, 52, 307, 1500, 529, 0, 0, 3, 1, 0, 0, 3, 1, 3, 3, 2, 3, 1, 0, 0, 0, 0, 0, 1, 0, 5, 0, 0, 0, 0, 25, 35
1, 4, 439, 7, 2151, 52, 109, 275, 110, 52, 307, 1500, 529, 5, 1, 5, 2, 0, 0, 5, 2, 5, 5, 3, 5, 2, 0, 0, 0, 0, 0, 1, 0, 5, 0, 0, 0, 0, 20, 35
1, 4, 439, 7, 2151, 52, 109, 275, 110, 52, 307, 1500, 529, 5, 1, 5, 2, 0, 0, 5, 2, 5, 5, 3, 5, 2, 0, 0, 0, 0, 0, 1, 0, 5, 0, 0, 0, 0, 20, 35
1, 5, 479, 7, 2151, 40, 95, 275, 100, 52, 307, 1500, 529, 0, 1, 5, 2, 0, 0, 5, 2, 5, 5, 3, 5, 2, 0, 0, 0, 0, 0, 1, 0, 5, 0, 0, 0, 0, 25, 35
1, 5, 479, 7, 2151, 40, 95, 275, 100, 52, 307, 1500, 529, 0, 1, 5, 2, 0, 0, 5, 2, 5, 5, 3, 5, 2, 0, 0, 0, 0, 0, 1, 0, 5, 0, 0, 0, 0, 25, 35
1, 5, 479, 6, 2012, 40, 95, 275, 100, 52, 335, 1500, 573, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 5, 0, 0, 0, 0, 25, 30
1, 4, 439, 4, 373, 52, 109, 275, 110, 52, 93, 209, 77, 6, 2, 6, 3, 0, 2, 6, 3, 6, 6, 3, 6, 3, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 20, 20
1, 5, 479, 4, 373, 40, 95, 275, 100, 52, 93, 209, 77, 0, 1, 6, 3, 0, 2, 6, 3, 6, 6, 3, 6, 2, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 25, 20
1, 4, 439, 4, 373, 52, 109, 275, 110, 52, 93, 209, 77, 6, 2, 6, 3, 0, 2, 6, 3, 6, 6, 3, 6, 3, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 20, 20
1, 5, 479, 4, 373, 40, 95, 275, 100, 52, 93, 209, 77, 0, 1, 6, 3, 0, 2, 6, 3, 6, 6, 3, 6, 2, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 25, 20
1, 4, 439, 4, 373, 52, 109, 275, 110, 52, 93, 209, 77, 5, 1, 5, 2, 0, 1, 5, 2, 5, 5, 2, 5, 2, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 20, 20
1, 4, 439, 5, 1873, 52, 109, 275, 110, 52, 374, 1500, 632, 5, 1, 5, 2, 0, 1, 5, 2, 5, 5, 3, 5, 2, 0, 0, 0, 0, 0, 1, 0, 7, 0, 0, 0, 0, 20, 25
1, 4, 439, 6, 2012, 52, 109, 275, 110, 52, 335, 1500, 573, 5, 1, 5, 2, 0, 1, 5, 2, 5, 5, 3, 5, 2, 0, 0, 0, 0, 0, 1, 0, 6, 0, 0, 0, 0, 20, 30
1, 5, 479, 6, 2012, 40, 95, 275, 100, 52, 335, 1500, 573, 0, 1, 5, 2, 0, 1, 5, 2, 5, 5, 3, 5, 2, 0, 0, 0, 0, 0, 1, 0, 5, 0, 0, 0, 0, 25, 30
1, 4, 439, 4, 373, 52, 109, 275, 110, 52, 93, 209, 77, 2, 0, 2, 1, 0, 0, 2, 1, 2, 2, 1, 2, 1, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 20, 20
1, 5, 479, 4, 373, 40, 95, 275, 100, 52, 93, 209, 77, 0, 0, 2, 1, 0, 0, 2, 1, 2, 2, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 25, 20
1, 4, 439, 4, 373, 52, 109, 275, 110, 52, 93, 209, 77, 6, 2, 6, 3, 0, 2, 6, 3, 6, 6, 3, 6, 3, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 20, 20
1, 4, 439, 5, 1873, 52, 109, 275, 110, 52, 374, 1500, 632, 6, 2, 6, 3, 0, 1, 6, 3, 6, 6, 3, 6, 2, 0, 0, 0, 0, 0, 1, 0, 7, 0, 0, 0, 0, 20, 25
1, 4, 439, 6, 2012, 52, 109, 275, 110, 52, 335, 1500, 573, 6, 2, 6, 3, 0, 1, 6, 2, 6, 6, 4, 6, 2, 0, 0, 0, 0, 0, 1, 0, 6, 0, 0, 0, 0, 20, 30
1, 4, 439, 4, 373, 52, 109, 275, 110, 52, 93, 209, 77, 6, 2, 6, 3, 0, 2, 6, 3, 6, 6, 3, 6, 3, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 20, 20
1, 4, 439, 5, 1873, 52, 109, 275, 110, 52, 374, 1500, 632, 6, 2, 6, 3, 0, 1, 6, 3, 6, 6, 3, 6, 2, 0, 0, 0, 0, 0, 1, 0, 7, 0, 0, 0, 0, 20, 25
1, 4, 439, 6, 2012, 52, 109, 275, 110, 52, 335, 1500, 573, 6, 2, 6, 3, 0, 1, 6, 2, 6, 6, 4, 6, 2, 0, 0, 0, 0, 0, 1, 0, 6, 0, 0, 0, 0, 20, 30
1, 5, 479, 6, 2012, 40, 95, 275, 100, 52, 335, 1500, 573, 0, 1, 6, 3, 0, 1, 6, 2, 6, 6, 4, 6, 2, 0, 0, 0, 0, 0, 1, 0, 5, 0, 0, 0, 0, 25, 30
1, 5, 479, 6, 2012, 40, 95, 275, 100, 52, 335, 1500, 573, 0, 1, 6, 3, 0, 1, 6, 2, 6, 6, 4, 6, 2, 0, 0, 0, 0, 0, 1, 0, 5, 0, 0, 0, 0, 25, 30
1, 4, 439, 4, 373, 52, 109, 275, 110, 52, 93, 209, 77, 4, 1, 4, 2, 0, 1, 4, 2, 4, 4, 2, 4, 2, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 20, 20
1, 4, 439, 5, 1873, 52, 109, 275, 110, 52, 374, 1500, 632, 4, 1, 4, 2, 0, 1, 4, 2, 4, 4, 2, 4, 1, 0, 0, 0, 0, 0, 1, 0, 7, 0, 0, 0, 0, 20, 25
1, 4, 439, 6, 2012, 52, 109, 275, 110, 52, 335, 1500, 573, 4, 1, 4, 2, 0, 0, 4, 1, 4, 4, 2, 4, 1, 0, 0, 0, 0, 0, 1, 0, 6, 0, 0, 0, 0, 20, 30
1, 4, 439, 4, 373, 52, 109, 275, 110, 52, 93, 209, 77, 2, 0, 2, 1, 0, 0, 2, 1, 2, 2, 1, 2, 1, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 20, 20
1, 4, 439, 5, 1873, 52, 109, 275, 110, 52, 374, 1500, 632, 2, 0, 2, 1, 0, 0, 2, 1, 2, 2, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 7, 0, 0, 0, 0, 20, 25
1, 4, 439, 6, 2012, 52, 109, 275, 110, 52, 335, 1500, 573, 2, 0, 2, 1, 0, 0, 2, 0, 2, 2, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 6, 0, 0, 0, 0, 20, 30
1, 5, 479, 6, 2012, 40, 95, 275, 100, 52, 335, 1500, 573, 0, 1, 4, 2, 0, 0, 4, 1, 4, 4, 2, 4, 1, 0, 0, 0, 0, 0, 1, 0, 5, 0, 0, 0, 0, 25, 30
1, 5, 479, 6, 2012, 40, 95, 275, 100, 52, 335, 1500, 573, 0, 0, 2, 1, 0, 0, 2, 0, 2, 2, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 5, 0, 0, 0, 0, 25, 30
1, 4, 439, 4, 373, 52, 109, 275, 110, 52, 93, 209, 77, 6, 2, 6, 3, 0, 2, 6, 3, 6, 6, 3, 6, 3, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 20, 20
1, 4, 439, 5, 1873, 52, 109, 275, 110, 52, 374, 1500, 632, 6, 2, 6, 3, 0, 1, 6, 3, 6, 6, 3, 6, 2, 0, 0, 0, 0, 0, 1, 0, 7, 0, 0, 0, 0, 20, 25
1, 4, 439, 6, 2012, 52, 109, 275, 110, 52, 335, 1500, 573, 6, 2, 6, 3, 0, 1, 6, 2, 6, 6, 4, 6, 2, 0, 0, 0, 0, 0, 1, 0, 6, 0, 0, 0, 0, 20, 30
1, 5, 479, 6, 2012, 40, 95, 275, 100, 52, 335, 1500, 573, 0, 1, 6, 3, 0, 1, 6, 2, 6, 6, 4, 6, 2, 0, 0, 0, 0, 0, 1, 0, 5, 0, 0, 0, 0, 25, 30
1, 4, 439, 4, 373, 52, 109, 275, 110, 52, 93, 209, 77, 2, 0, 2, 1, 0, 0, 2, 1, 2, 2, 1, 2, 1, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 20, 20
1, 4, 439, 5, 1873, 52, 109, 275, 110, 52, 374, 1500, 632, 2, 0, 2, 1, 0, 0, 2, 1, 2, 2, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 7, 0, 0, 0, 0, 20, 25
1, 4, 439, 4, 373, 52, 109, 275, 110, 52, 93, 209, 77, 3, 1, 3, 1, 0, 1, 3, 1, 3, 3, 1, 3, 1, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 20, 20
1, 4, 439, 5, 1873, 52, 109, 275, 110, 52, 374, 1500, 632, 3, 1, 3, 1, 0, 0, 3, 1, 3, 3, 1, 3, 1, 0, 0, 0, 0, 0, 1, 0, 7, 0, 0, 0, 0, 20, 25
1, 5, 479, 5, 1873, 40, 95, 275, 100, 52, 374, 1500, 632, 0, 0, 2, 1, 0, 0, 2, 1, 2, 2, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 5, 0, 0, 0, 0, 25, 25
1, 4, 439, 6, 2012, 52, 109, 275, 110, 52, 335, 1500, 573, 3, 1, 3, 1, 0, 0, 3, 1, 3, 3, 2, 3, 1, 0, 0, 0, 0, 0, 1, 0, 6, 0, 0, 0, 0, 20, 30
1, 4, 439, 4, 373, 52, 109, 275, 110, 52, 93, 209, 77, 2, 0, 2, 1, 0, 0, 2, 1, 2, 2, 1, 2, 1, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 20, 20
1, 4, 439, 5, 1873, 52, 109, 275, 110, 52, 374, 1500, 632, 2, 0, 2, 1, 0, 0, 2, 1, 2, 2, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 7, 0, 0, 0, 0, 20, 25
1, 5, 479, 6, 2012, 40, 95, 275, 100, 52, 335, 1500, 573, 0, 0, 3, 1, 0, 0, 3, 1, 3, 3, 2, 3, 1, 0, 0, 0, 0, 0, 1, 0, 5, 0, 0, 0, 0, 25, 30
1, 5, 479, 5, 1873, 40, 95, 275, 100, 52, 374, 1500, 632, 0, 0, 2, 1, 0, 0, 2, 1, 2, 2, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 5, 0, 0, 0, 0, 25, 25
1, 4, 439, 4, 373, 52, 109, 275, 110, 52, 93, 209, 77, 6, 2, 6, 3, 0, 2, 6, 3, 6, 6, 3, 6, 3, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 20, 20
1, 5, 479, 4, 373, 40, 95, 275, 100, 52, 93, 209, 77, 0, 1, 6, 3, 0, 2, 6, 3, 6, 6, 3, 6, 2, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 25, 20
1, 4, 439, 4, 373, 52, 109, 275, 110, 52, 93, 209, 77, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 20, 20
1, 4, 439, 5, 1873, 52, 109, 275, 110, 52, 374, 1500, 632, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 7, 0, 0, 0, 0, 20, 25
1, 4, 439, 6, 2012, 52, 109, 275, 110, 52, 335, 1500, 573, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 6, 0, 0, 0, 0, 20, 30
1, 4, 439, 4, 373, 52, 109, 275, 110, 52, 93, 209, 77, 2, 0, 2, 1, 0, 0, 2, 1, 2, 2, 1, 2, 1, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 20, 20
1, 4, 439, 5, 1873, 52, 109, 275, 110, 52, 374, 1500, 632, 2, 0, 2, 1, 0, 0, 2, 1, 2, 2, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 7, 0, 0, 0, 0, 20, 25
1, 4, 439, 4, 373, 52, 109, 275, 110, 52, 93, 209, 77, 2, 0, 2, 1, 0, 0, 2, 1, 2, 2, 1, 2, 1, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 20, 20
1, 5, 479, 6, 2012, 40, 95, 275, 100, 52, 335, 1500, 573, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 5, 0, 0, 0, 0, 25, 30
1, 5, 479, 5, 1873, 40, 95, 275, 100, 52, 374, 1500, 632, 0, 0, 2, 1, 0, 0, 2, 1, 2, 2, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 5, 0, 0, 0, 0, 25, 25
1, 5, 479, 4, 373, 40, 95, 275, 100, 52, 93, 209, 77, 0, 0, 2, 1, 0, 0, 2, 1, 2, 2, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 25, 20
1, 4, 439, 4, 373, 52, 109, 275, 110, 52, 93, 209, 77, 5, 1, 5, 2, 0, 1, 5, 2, 5, 5, 2, 5, 2, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 20, 20
1, 4, 439, 5, 1873, 52, 109, 275, 110, 52, 374, 1500, 632, 5, 1, 5, 2, 0, 1, 5, 2, 5, 5, 3, 5, 2, 0, 0, 0, 0, 0, 1, 0, 7, 0, 0, 0, 0, 20, 25
1, 4, 439, 6, 2012, 52, 109, 275, 110, 52, 335, 1500, 573, 5, 1, 5, 2, 0, 1, 5, 2, 5, 5, 3, 5, 2, 0, 0, 0, 0, 0, 1, 0, 6, 0, 0, 0, 0, 20, 30
1, 4, 439, 4, 373, 52, 109, 275, 110, 52, 93, 209, 77, 4, 1, 4, 2, 0, 1, 4, 2, 4, 4, 2, 4, 2, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 20, 20
1, 4, 439, 5, 1873, 52, 109, 275, 110, 52, 374, 1500, 632, 4, 1, 4, 2, 0, 1, 4, 2, 4, 4, 2, 4, 1, 0, 0, 0, 0, 0, 1, 0, 7, 0, 0, 0, 0, 20, 25
1, 4, 439, 6, 2012, 52, 109, 275, 110, 52, 335, 1500, 573, 4, 1, 4, 2, 0, 0, 4, 1, 4, 4, 2, 4, 1, 0, 0, 0, 0, 0, 1, 0, 6, 0, 0, 0, 0, 20, 30
1, 4, 439, 4, 373, 52, 109, 275, 110, 52, 93, 209, 77, 2, 0, 2, 1, 0, 0, 2, 1, 2, 2, 1, 2, 1, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 20, 20
1, 4, 439, 5, 1873, 52, 109, 275, 110, 52, 374, 1500, 632, 2, 0, 2, 1, 0, 0, 2, 1, 2, 2, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 7, 0, 0, 0, 0, 20, 25
1, 4, 439, 6, 2012, 52, 109, 275, 110, 52, 335, 1500, 573, 2, 0, 2, 1, 0, 0, 2, 0, 2, 2, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 6, 0, 0, 0, 0, 20, 30
1, 4, 439, 4, 373, 52, 109, 275, 110, 52, 93, 209, 77, 5, 1, 5, 2, 0, 1, 5, 2, 5, 5, 2, 5, 2, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 20, 20
1, 4, 439, 5, 1873, 52, 109, 275, 110, 52, 374, 1500, 632, 5, 1, 5, 2, 0, 1, 5, 2, 5, 5, 3, 5, 2, 0, 0, 0, 0, 0, 1, 0, 7, 0, 0, 0, 0, 20, 25
1, 4, 439, 6, 2012, 52, 109, 275, 110, 52, 335, 1500, 573, 5, 1, 5, 2, 0, 1, 5, 2, 5, 5, 3, 5, 2, 0, 0, 0, 0, 0, 1, 0, 6, 0, 0, 0, 0, 20, 30
1, 4, 439, 4, 373, 52, 109, 275, 110, 52, 93, 209, 77, 6, 2, 6, 3, 0, 2, 6, 3, 6, 6, 3, 6, 3, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 20, 20
1, 4, 439, 5, 1873, 52, 109, 275, 110, 52, 374, 1500, 632, 6, 2, 6, 3, 0, 1, 6, 3, 6, 6, 3, 6, 2, 0, 0, 0, 0, 0, 1, 0, 7, 0, 0, 0, 0, 20, 25
1, 4, 439, 6, 2012, 52, 109, 275, 110, 52, 335, 1500, 573, 6, 2, 6, 3, 0, 1, 6, 2, 6, 6, 4, 6, 2, 0, 0, 0, 0, 0, 1, 0, 6, 0, 0, 0, 0, 20, 30
1, 4, 439, 4, 373, 52, 109, 275, 110, 52, 93, 209, 77, 1, 1, 3, 1, 0, 1, 3, 1, 4, 1, 2, 4, 1, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 20, 20
